,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
2055,0,0,1,1,2,1,2,1,1,1,0,1,1,3,0,3,3,3,1
2056,0,0,1,1,1,2,1,1,1,1,1,0,1,1,2,2,2,1,1
2057,0,1,4,1,1,2,3,1,1,2,1,0,1,1,2,2,2,1,1
2058,0,0,1,1,1,2,1,1,1,1,1,4,1,0,0,2,3,3,2
2059,1,1,0,1,3,2,2,0,4,2,1,4,1,0,0,2,3,3,2
2060,0,2,2,1,3,0,2,0,1,1,1,4,1,0,0,2,3,3,2
2061,0,2,0,1,0,2,3,1,3,2,1,4,1,0,0,2,3,3,2
2062,0,0,0,1,3,2,3,0,3,2,1,4,1,0,0,2,3,3,2
2063,0,3,1,0,0,2,2,3,2,2,1,4,1,0,0,2,3,3,2
2064,0,1,1,1,1,2,2,1,2,1,1,4,1,0,0,2,3,3,2
2065,0,1,4,1,3,2,3,1,1,2,1,4,1,0,0,2,3,3,2
2066,0,3,1,0,1,2,1,1,3,2,3,4,2,0,2,3,3,1,1
2067,1,2,4,1,3,2,3,0,3,2,3,4,2,0,2,3,3,1,1
2068,1,1,4,1,0,2,2,1,1,2,3,4,2,0,2,3,3,1,1
2069,0,0,1,1,3,0,2,1,1,1,3,4,2,0,2,3,3,1,1
2070,0,1,2,1,0,2,2,2,0,1,3,4,2,0,2,3,3,1,1
2071,0,0,1,1,1,2,2,1,0,1,2,2,0,2,2,2,3,0,2
2072,0,2,1,1,3,2,3,3,4,2,2,2,0,2,2,2,3,0,2
2073,0,0,0,1,0,1,2,1,2,2,2,2,0,2,2,2,3,0,2
2074,0,1,0,1,1,2,2,3,0,1,2,2,0,2,2,2,3,0,2
2075,0,1,4,1,0,0,2,2,0,2,2,2,0,2,2,2,3,0,2
2076,0,1,1,1,3,1,1,3,1,2,2,2,0,2,2,2,3,0,2
2077,0,0,1,1,1,2,2,1,0,1,1,0,0,0,2,1,1,2,2
2078,0,2,0,1,1,2,2,0,4,2,1,0,0,0,2,1,1,2,2
2079,1,2,1,1,1,2,3,0,1,2,0,1,1,0,2,1,0,2,2
2080,0,1,1,1,3,2,2,1,1,2,0,1,1,0,2,1,0,2,2
2081,0,2,1,1,3,1,2,0,2,2,3,1,0,0,0,3,1,0,2
2082,1,2,4,1,0,2,2,3,1,2,3,1,0,0,0,3,1,0,2
2083,0,3,1,1,0,2,2,1,4,1,3,1,0,0,0,3,1,0,2
2084,0,0,0,1,2,2,2,1,4,2,3,1,0,0,0,3,1,0,2
2085,0,2,1,1,3,1,2,0,2,2,3,4,1,3,2,3,1,2,2
2086,0,3,4,1,0,2,3,0,3,2,3,4,1,3,2,3,1,2,2
2087,0,3,4,1,3,2,2,1,2,2,3,4,1,3,2,3,1,2,2
2088,0,3,4,1,3,2,2,0,3,2,3,4,1,3,2,3,1,2,2
2089,1,3,1,1,0,2,3,0,2,2,3,4,1,3,2,3,1,2,2
2090,0,2,1,1,3,0,2,0,2,2,3,4,1,3,2,3,1,2,2
2091,0,0,0,1,1,2,2,1,2,2,3,4,1,3,2,3,1,2,2
2092,0,2,1,1,3,1,2,0,2,2,3,1,0,2,2,2,0,0,2
2093,0,3,0,1,1,2,2,1,1,2,3,1,0,2,2,2,0,0,2
2094,0,2,2,1,1,2,2,1,2,1,3,1,0,2,2,2,0,0,2
2095,1,2,4,1,4,2,2,0,2,2,3,1,0,2,2,2,0,0,2
2096,0,2,1,1,3,1,2,0,2,2,2,3,1,0,2,2,0,1,2
2097,0,1,0,1,0,2,2,1,2,2,2,3,1,0,2,2,0,1,2
2098,1,1,1,1,0,0,2,1,1,1,2,3,1,0,2,2,0,1,2
2099,0,1,1,1,3,2,1,1,3,2,2,3,1,0,2,2,0,1,2
2100,0,2,1,1,3,1,2,0,2,2,1,1,1,1,0,2,1,2,1
2101,0,0,1,1,3,2,1,1,2,1,1,1,1,1,0,2,1,2,1
2102,0,1,0,1,2,2,2,0,3,2,1,1,1,1,0,2,1,2,1
2103,0,0,2,1,3,2,2,0,4,2,0,1,1,0,0,2,2,1,1
2104,0,3,1,1,2,2,3,0,0,2,0,1,1,0,0,2,2,1,1
2105,0,2,1,1,3,0,2,2,0,1,0,1,1,0,0,2,2,1,1
2106,0,1,1,1,3,2,1,3,3,2,0,1,1,0,0,2,2,1,1
2107,1,1,0,1,3,2,1,2,2,1,0,1,1,0,0,2,2,1,1
2108,1,1,4,0,0,2,3,1,3,2,0,1,1,0,0,2,2,1,1
2109,0,0,2,1,3,2,2,0,4,2,3,4,2,4,2,2,3,2,2
2110,0,2,0,1,0,2,2,3,4,2,3,4,2,4,2,2,3,2,2
2111,0,3,1,1,0,1,2,0,1,2,3,4,2,4,2,2,3,2,2
2112,0,2,1,1,0,2,3,3,2,1,3,4,2,4,2,2,3,2,2
2113,1,1,0,1,1,0,1,0,0,1,3,4,2,4,2,2,3,2,2
2114,0,0,2,1,3,2,2,0,4,2,2,3,1,1,2,2,3,4,2
2115,0,2,1,0,2,2,2,0,3,2,2,3,1,1,2,2,3,4,2
2116,0,2,1,2,3,2,3,1,2,2,2,3,1,1,2,2,3,4,2
2117,0,2,1,0,2,2,1,1,2,2,2,3,1,1,2,2,3,4,2
2118,0,0,2,1,3,2,2,0,4,2,2,2,2,4,3,3,3,4,2
2119,1,2,0,1,1,0,2,1,1,1,2,2,2,4,3,3,3,4,2
2120,0,3,4,1,1,2,3,1,3,2,2,2,2,4,3,3,3,4,2
2121,1,3,1,0,2,2,3,0,3,2,2,2,2,4,3,3,3,4,2
2122,0,0,2,1,3,2,2,0,4,2,1,2,1,3,2,1,0,1,1
2123,0,0,1,1,1,2,2,1,2,2,1,2,1,3,2,1,0,1,1
2124,1,1,0,1,0,2,3,0,4,2,1,2,1,3,2,1,0,1,1
2125,0,2,1,1,0,2,2,1,0,1,1,0,0,0,2,2,0,3,2
2126,0,2,1,0,3,2,2,1,4,2,1,0,0,0,2,2,0,3,2
2127,0,1,4,1,3,0,2,0,0,2,1,0,0,0,2,2,0,3,2
2128,0,2,1,1,0,2,2,1,0,1,3,2,1,3,2,2,0,0,2
2129,0,1,0,1,3,2,2,0,3,2,3,2,1,3,2,2,0,0,2
2130,0,2,1,1,3,2,2,0,1,2,3,1,1,0,2,2,1,2,2
2131,1,2,1,1,3,2,2,0,1,2,1,1,1,0,2,2,0,1,2
2132,1,2,1,1,0,2,2,0,3,2,1,1,1,0,2,2,0,1,2
2133,0,2,1,1,3,2,2,0,1,2,0,1,1,3,2,2,0,2,2
2134,0,2,1,1,3,2,2,0,1,2,2,4,1,0,2,2,0,3,2
2135,0,2,1,1,0,2,2,0,1,2,2,4,1,0,2,2,0,3,2
2136,1,1,1,1,0,2,1,0,0,2,2,4,1,0,2,2,0,3,2
2137,0,2,1,1,3,2,2,0,1,2,1,1,1,1,2,1,0,1,2
2138,0,2,1,1,3,2,2,0,1,2,2,1,1,0,2,2,1,4,2
2139,0,2,1,1,3,2,2,0,1,2,3,0,1,1,2,2,1,1,2
2140,0,0,1,1,0,2,2,0,1,1,3,0,1,1,2,2,1,1,2
2141,0,1,1,1,2,2,1,0,0,2,3,0,1,1,2,2,1,1,2
2142,1,2,1,1,3,2,2,0,1,2,2,1,1,0,2,2,0,3,2
2143,0,1,4,1,1,2,3,0,1,2,0,4,2,4,2,2,0,3,2
2144,0,2,1,1,3,0,2,2,2,1,0,4,2,4,2,2,0,3,2
2145,1,3,2,1,0,2,2,1,4,2,0,4,2,4,2,2,0,3,2
2146,1,0,0,0,3,2,0,0,3,2,0,4,2,4,2,2,0,3,2
2147,1,1,4,1,1,2,3,0,1,2,0,0,1,3,2,1,1,2,1
2148,1,0,0,1,0,1,2,0,2,2,0,0,1,3,2,1,1,2,1
2149,1,2,4,0,1,2,2,0,1,2,2,1,2,1,2,2,0,3,2
2150,0,0,4,1,3,2,2,1,0,2,2,1,2,1,2,2,0,3,2
2151,0,0,1,1,0,2,2,2,3,2,2,1,2,1,2,2,0,3,2
2152,0,0,1,1,3,2,2,1,1,1,2,1,2,1,2,2,0,3,2
2153,1,3,1,1,1,2,1,1,2,1,2,1,2,1,2,2,0,3,2
2154,0,1,1,1,2,2,1,0,0,2,2,1,2,1,2,2,0,3,2
2155,0,2,1,1,1,2,3,1,3,2,1,1,1,0,1,2,3,1,2
2156,0,2,0,1,0,2,2,2,3,2,1,1,1,0,1,2,3,1,2
2157,0,0,4,1,0,2,2,1,0,2,1,1,1,0,1,2,3,1,2
2158,0,3,1,1,3,2,1,3,0,2,1,1,1,0,1,2,3,1,2
2159,0,2,2,1,1,2,2,1,2,1,1,1,1,0,1,2,3,1,2
2160,0,1,4,1,3,2,2,0,3,2,1,4,1,3,2,3,0,2,2
2161,1,1,0,1,3,2,2,0,3,2,1,4,1,3,2,3,0,2,2
2162,0,1,1,1,3,2,2,1,1,2,1,4,1,3,2,3,0,2,2
2163,1,3,1,1,0,2,3,0,4,2,1,4,1,3,2,3,0,2,2
2164,0,3,1,1,1,2,1,0,0,2,1,4,1,3,2,3,0,2,2
2165,0,1,4,1,3,2,2,0,3,2,3,1,1,0,2,2,2,0,2
2166,1,3,0,1,3,2,2,1,2,2,3,1,1,0,2,2,2,0,2
2167,0,2,4,1,3,2,2,1,2,2,1,1,1,3,1,2,0,1,2
2168,0,3,1,1,0,2,2,3,2,2,1,1,1,3,1,2,0,1,2
2169,0,3,0,1,0,2,2,0,4,2,1,1,1,3,1,2,0,1,2
2170,0,3,1,1,0,2,3,0,2,2,1,1,1,3,1,2,0,1,2
2171,0,2,0,1,0,2,1,0,3,2,1,1,1,3,1,2,0,1,2
2172,1,2,4,1,3,2,2,1,2,2,3,1,1,0,0,2,0,2,2
2173,0,3,1,1,0,2,2,0,0,2,3,1,1,0,0,2,0,2,2
2174,0,1,0,1,0,2,2,0,1,2,3,1,1,0,0,2,0,2,2
2175,1,2,4,1,3,2,2,1,2,2,2,1,1,0,2,2,3,0,2
2176,1,3,1,1,0,0,2,0,2,2,2,1,1,0,2,2,3,0,2
2177,1,2,0,1,0,2,2,3,1,2,1,4,1,3,0,2,0,0,2
2178,1,2,0,1,0,2,3,0,0,2,1,4,1,3,0,2,0,0,2
2179,0,0,0,1,0,2,2,1,0,2,1,4,1,3,0,2,0,0,2
2180,0,1,1,1,0,2,1,1,2,1,1,4,1,3,0,2,0,0,2
2181,0,2,1,1,0,2,3,2,3,2,1,4,1,3,0,2,0,0,2
2182,0,2,2,1,0,2,2,3,2,2,2,1,1,1,0,2,2,2,1
2183,0,1,1,0,0,2,3,1,3,2,2,1,1,1,0,2,2,2,1
2184,1,2,4,1,1,2,1,0,4,2,2,1,1,1,0,2,2,2,1
2185,0,2,2,1,0,2,2,3,2,2,1,1,1,2,2,3,0,0,2
2186,1,1,0,1,0,2,2,1,4,2,1,1,1,2,2,3,0,0,2
2187,0,1,1,1,1,2,2,1,0,2,2,2,1,1,2,2,0,3,2
2188,0,1,1,1,1,2,2,0,0,2,2,2,1,1,2,2,0,3,2
2189,1,2,4,1,3,2,2,0,3,2,3,1,2,4,3,2,0,2,2
2190,0,0,1,0,2,0,1,2,2,2,3,1,2,4,3,2,0,2,2
2191,0,1,0,1,1,2,2,0,0,1,3,1,2,4,3,2,0,2,2
2192,0,3,1,1,0,2,0,1,2,2,3,1,2,4,3,2,0,2,2
2193,0,1,1,1,1,0,2,2,2,1,3,1,2,4,3,2,0,2,2
2194,0,3,1,0,2,2,3,2,2,2,3,1,2,4,3,2,0,2,2
2195,0,1,1,0,3,2,1,1,2,1,1,0,0,1,0,1,3,2,2
2196,1,3,1,1,0,2,3,1,4,2,1,0,0,1,0,1,3,2,2
2197,1,2,1,1,4,2,1,0,4,2,1,0,0,1,0,1,3,2,2
2198,0,3,0,2,3,0,2,0,3,2,1,0,0,1,0,1,3,2,2
2199,0,3,1,0,2,2,3,0,2,2,1,0,0,1,0,1,3,2,2
2200,0,2,4,2,3,2,2,2,1,2,1,0,0,1,0,1,3,2,2
2201,1,2,4,1,0,2,1,0,1,2,3,1,1,0,1,2,1,4,2
2202,0,3,4,1,3,2,2,3,4,2,3,1,1,0,1,2,1,4,2
2203,1,2,2,1,0,2,2,0,2,2,3,1,1,0,1,2,1,4,2
2204,1,2,1,1,0,0,2,0,0,2,2,0,1,0,2,2,1,3,2
2205,1,2,2,1,0,2,2,0,1,2,2,0,1,0,2,2,1,3,2
2206,0,2,1,1,3,0,2,0,1,2,2,0,1,0,2,2,1,3,2
2207,0,0,1,1,0,2,2,1,2,2,2,0,1,0,2,2,1,3,2
2208,0,1,0,1,0,2,2,3,3,2,3,4,1,3,2,2,2,1,2
2209,0,1,1,1,0,2,1,0,1,1,3,4,1,3,2,2,2,1,2
2210,0,1,0,1,0,2,2,3,3,2,1,4,1,3,0,2,1,0,2
2211,0,2,1,1,3,2,2,2,1,2,1,4,1,3,0,2,1,0,2
2212,0,3,4,1,3,2,2,3,0,2,1,4,1,3,0,2,1,0,2
2213,0,3,1,1,0,2,3,1,1,2,1,4,1,3,0,2,1,0,2
2214,1,1,1,1,3,0,2,1,2,1,0,1,1,3,2,1,1,4,2
2215,0,3,0,1,0,2,2,3,2,2,0,1,1,3,2,1,1,4,2
2216,0,1,1,1,0,2,2,1,1,1,1,4,1,3,2,3,1,2,2
2217,0,2,1,1,0,2,3,3,3,2,1,4,1,3,2,3,1,2,2
2218,1,3,1,1,0,1,2,0,1,2,1,4,1,3,2,3,1,2,2
2219,0,2,1,1,0,0,2,0,4,2,1,4,1,3,2,3,1,2,2
2220,1,0,1,1,1,2,2,1,2,1,1,4,1,3,2,3,1,2,2
2221,0,1,1,1,0,2,2,1,1,1,3,0,1,3,2,2,1,4,2
2222,1,2,0,1,3,2,1,1,1,2,3,0,1,3,2,2,1,4,2
2223,0,2,1,1,3,2,2,2,1,2,3,0,1,3,2,2,1,4,2
2224,1,0,4,1,0,2,2,1,0,2,3,0,1,3,2,2,1,4,2
2225,0,0,1,1,3,2,2,0,0,2,3,0,1,3,2,2,1,4,2
2226,0,2,2,1,0,2,2,0,2,2,3,0,1,3,2,2,1,4,2
2227,0,1,1,1,0,2,2,1,1,1,2,1,1,2,2,1,0,1,2
2228,0,1,1,1,0,2,2,1,1,1,2,0,1,3,2,2,1,0,2
2229,0,1,0,1,0,0,2,0,2,1,1,1,0,0,0,2,2,0,1
2230,1,2,4,1,3,0,3,1,4,1,1,1,0,0,0,2,2,0,1
2231,0,0,1,1,0,0,2,2,2,1,1,1,0,0,0,2,2,0,1
2232,0,3,0,1,0,1,3,1,1,2,1,1,0,0,0,2,2,0,1
2233,0,1,1,1,2,2,1,2,1,1,1,1,0,0,0,2,2,0,1
2234,0,1,0,1,0,0,2,0,2,1,2,4,2,3,2,2,2,1,2
2235,1,2,0,1,0,2,2,3,4,2,2,4,2,3,2,2,2,1,2
2236,0,1,3,1,0,2,3,1,3,2,2,4,2,3,2,2,2,1,2
2237,0,1,1,1,1,2,3,0,2,1,2,4,2,3,2,2,2,1,2
2238,0,2,1,2,3,2,3,1,2,2,2,4,2,3,2,2,2,1,2
2239,0,1,1,1,3,2,3,1,2,1,2,4,2,3,2,2,2,1,2
2240,0,3,1,1,1,2,1,1,2,1,2,4,2,3,2,2,2,1,2
2241,0,2,1,0,2,2,1,0,3,2,2,4,2,3,2,2,2,1,2
2242,1,1,0,1,0,0,2,0,2,1,1,4,1,1,2,3,1,1,2
2243,0,1,1,1,0,2,1,1,0,2,1,4,1,1,2,3,1,1,2
2244,0,3,4,1,1,2,3,2,3,2,3,4,2,2,0,2,1,3,2
2245,1,1,1,1,2,0,1,1,4,1,3,4,2,2,0,2,1,3,2
2246,0,3,2,1,3,0,2,1,2,1,3,4,2,2,0,2,1,3,2
2247,0,3,4,1,0,2,3,0,3,2,3,2,0,2,2,3,0,4,2
2248,1,1,1,1,0,2,2,2,2,1,3,2,0,2,2,3,0,4,2
2249,0,1,1,1,0,0,2,1,1,1,3,2,0,2,2,3,0,4,2
2250,0,1,1,1,0,0,1,1,2,1,3,2,0,2,2,3,0,4,2
2251,0,1,0,1,1,0,1,0,0,1,3,2,0,2,2,3,0,4,2
2252,1,3,0,1,0,2,1,0,3,2,3,2,0,2,2,3,0,4,2
2253,0,3,4,1,0,2,3,0,3,2,2,1,1,4,2,1,0,4,2
2254,0,2,4,1,3,2,3,1,3,2,2,1,1,4,2,1,0,4,2
2255,1,3,1,1,0,2,3,1,4,2,2,1,1,4,2,1,0,4,2
2256,0,3,1,1,1,2,2,3,4,2,2,1,1,4,2,1,0,4,2
2257,0,3,1,1,3,2,3,3,4,2,2,1,1,4,2,1,0,4,2
2258,0,0,1,1,0,0,2,1,2,1,2,1,1,4,2,1,0,4,2
2259,0,2,0,1,0,2,1,0,3,2,2,1,1,4,2,1,0,4,2
2260,0,3,4,1,0,2,3,0,3,2,3,1,2,1,0,2,1,3,2
2261,0,2,2,1,3,0,2,0,1,1,3,1,2,1,0,2,1,3,2
2262,1,2,1,1,1,2,1,3,0,2,3,1,2,1,0,2,1,3,2
2263,1,1,1,1,0,1,1,0,0,2,3,1,2,1,0,2,1,3,2
2264,0,1,4,1,0,0,2,2,0,2,3,1,2,1,0,2,1,3,2
2265,1,2,0,2,3,2,3,3,2,2,1,3,1,3,0,3,0,4,2
2266,0,1,4,1,1,0,3,0,2,2,1,3,1,3,0,3,0,4,2
2267,0,2,0,2,3,2,3,3,2,2,0,1,2,4,2,2,2,2,2
2268,0,1,1,1,1,2,3,0,2,1,0,1,2,4,2,2,2,2,2
2269,0,1,2,1,0,2,2,1,1,1,0,1,2,4,2,2,2,2,2
2270,1,1,1,1,2,0,1,1,4,1,0,1,2,4,2,2,2,2,2
2271,1,3,4,2,2,0,2,1,3,2,0,1,2,4,2,2,2,2,2
2272,0,0,1,1,0,1,2,1,0,2,0,1,2,4,2,2,2,2,2
2273,1,2,1,1,3,0,2,2,3,2,2,4,0,2,2,2,0,3,2
2274,0,1,2,1,3,0,2,1,3,2,2,4,0,2,2,2,0,3,2
2275,0,1,1,1,3,0,1,1,2,1,2,4,0,2,2,2,0,3,2
2276,0,2,0,1,0,2,1,0,3,2,2,4,0,2,2,2,0,3,2
2277,1,1,1,1,3,2,2,1,3,2,3,1,1,0,2,2,1,0,2
2278,0,1,1,1,3,2,2,1,3,2,3,1,1,3,2,2,1,0,2
2279,1,2,1,1,0,2,1,0,3,2,3,1,1,3,2,2,1,0,2
2280,1,0,1,1,3,2,2,0,1,2,3,1,1,3,2,2,1,0,2
2281,1,1,1,1,3,2,2,1,3,2,2,4,1,0,2,2,0,2,2
2282,1,3,1,1,0,2,2,1,0,2,2,4,1,0,2,2,0,2,2
2283,0,2,2,1,1,2,2,0,3,2,0,1,1,0,0,2,0,2,1
2284,0,3,4,1,3,2,3,0,0,2,0,1,1,0,0,2,0,2,1
2285,1,2,2,1,1,2,2,0,3,2,1,4,1,1,2,2,0,3,2
2286,0,2,1,1,1,2,1,0,3,2,1,4,1,1,2,2,0,3,2
2287,1,2,0,1,3,2,1,0,2,2,1,4,1,1,2,2,0,3,2
2288,0,2,2,1,1,2,2,0,3,2,1,1,1,0,2,1,0,1,1
2289,0,2,1,1,1,2,2,0,2,2,1,1,1,0,2,1,0,1,1
2290,0,3,4,1,3,2,2,0,3,2,1,1,1,0,2,1,0,1,1
2291,0,3,0,1,3,2,2,1,2,2,1,1,1,0,2,1,0,1,1
2292,0,2,2,1,1,2,2,0,3,2,0,0,1,0,2,2,0,0,2
2293,0,1,1,1,1,2,2,0,1,2,0,0,1,0,2,2,0,0,2
2294,1,1,4,1,3,2,2,0,4,2,0,0,1,0,2,2,0,0,2
2295,1,1,1,0,2,2,3,0,3,2,0,0,1,2,2,1,1,1,2
2296,0,2,2,1,1,2,2,1,4,2,0,0,1,2,2,1,1,1,2
2297,1,1,1,1,0,2,2,3,3,2,0,0,1,2,2,1,1,1,2
2298,0,1,0,1,1,2,2,3,0,1,0,0,1,2,2,1,1,1,2
2299,0,1,1,0,2,2,3,0,3,2,2,1,0,4,0,2,0,3,2
2300,1,3,3,1,1,2,3,0,3,2,2,1,0,4,0,2,0,3,2
2301,0,2,1,1,2,2,2,3,4,2,2,1,0,4,0,2,0,3,2
2302,0,1,0,1,1,0,1,0,1,1,2,1,0,4,0,2,0,3,2
2303,0,3,4,1,3,2,2,3,4,2,3,4,1,3,2,3,3,3,2
2304,0,3,1,0,3,2,2,0,3,2,3,4,1,3,2,3,3,3,2
2305,0,1,1,0,0,2,3,1,3,2,3,4,1,3,2,3,3,3,2
2306,0,0,4,1,3,2,2,1,0,2,3,4,1,3,2,3,3,3,2
2307,0,3,1,1,1,2,1,1,0,2,3,4,1,3,2,3,3,3,2
2308,1,1,0,1,1,2,2,0,1,2,3,4,1,3,2,3,3,3,2
2309,0,1,1,2,3,2,2,1,2,2,3,4,1,3,2,3,3,3,2
2310,1,2,1,1,0,2,1,1,4,2,3,4,1,3,2,3,3,3,2
2311,0,1,4,1,0,0,2,3,3,2,3,4,1,3,2,3,3,3,2
2312,0,1,4,1,0,0,2,2,0,2,3,4,1,3,2,3,3,3,2
2313,0,3,4,1,3,2,2,3,4,2,2,0,1,0,0,2,2,2,1
2314,1,2,1,1,0,0,2,2,2,1,2,0,1,0,0,2,2,2,1
2315,0,2,4,1,3,2,3,1,3,2,2,0,1,0,0,2,2,2,1
2316,0,2,1,1,3,0,1,0,2,1,2,0,1,0,0,2,2,2,1
2317,0,2,4,1,3,0,2,0,4,2,2,0,1,0,0,2,2,2,1
2318,0,3,4,1,3,2,2,3,4,2,3,2,1,3,2,3,3,3,2
2319,0,0,1,1,0,0,2,1,1,1,3,2,1,3,2,3,3,3,2
2320,0,2,4,1,0,2,2,3,4,2,3,2,1,3,2,3,3,3,2
2321,0,2,1,1,2,0,2,1,0,1,3,2,1,3,2,3,3,3,2
2322,1,2,0,1,1,0,2,0,0,2,3,2,1,3,2,3,3,3,2
2323,1,1,0,1,1,2,2,1,1,1,3,2,1,3,2,3,3,3,2
2324,0,2,0,1,0,2,2,2,3,2,2,0,1,0,2,3,0,4,2
2325,1,0,1,1,0,2,2,2,3,2,2,0,1,0,2,3,0,4,2
2326,0,1,0,1,0,2,2,0,1,2,2,0,1,0,2,3,0,4,2
2327,0,2,1,1,0,2,1,0,4,2,2,0,1,0,2,3,0,4,2
2328,0,3,1,1,1,2,1,0,1,2,2,0,1,0,2,3,0,4,2
2329,0,2,0,1,0,2,2,2,3,2,0,4,1,3,2,2,1,0,2
2330,0,3,0,1,0,2,2,1,4,2,0,4,1,3,2,2,1,0,2
2331,1,3,4,1,3,2,1,0,3,2,0,4,1,3,2,2,1,0,2
2332,0,1,1,1,3,2,1,0,4,2,0,4,1,3,2,2,1,0,2
2333,1,2,2,1,1,2,2,1,2,2,0,4,1,3,2,2,1,0,2
2334,0,2,0,1,0,2,2,0,2,2,0,4,1,3,2,2,1,0,2
2335,0,3,0,1,3,2,2,0,3,2,0,4,1,3,2,2,1,0,2
2336,1,2,0,1,0,2,2,2,3,2,3,2,1,3,1,2,3,2,2
2337,0,3,2,1,2,2,2,0,1,1,3,2,1,3,1,2,3,2,2
2338,0,3,3,1,1,2,3,0,3,2,3,2,1,3,1,2,3,2,2
2339,0,2,1,1,3,0,1,0,2,1,3,2,1,3,1,2,3,2,2
2340,0,2,1,0,2,2,1,1,3,2,3,2,1,3,1,2,3,2,2
2341,0,2,0,1,0,2,3,1,4,2,3,2,1,3,1,2,3,2,2
2342,1,3,0,2,1,2,3,0,2,2,3,2,1,3,1,2,3,2,2
2343,0,1,4,1,3,2,3,1,1,2,3,2,1,3,1,2,3,2,2
2344,1,1,1,1,1,2,2,0,2,2,3,1,1,3,2,2,0,3,2
2345,1,1,1,1,3,2,2,1,2,2,3,1,1,3,2,2,0,3,2
2346,0,0,1,1,1,2,1,1,2,1,2,1,2,3,3,2,0,1,2
2347,0,0,0,1,0,2,2,2,1,1,2,1,2,3,3,2,0,1,2
2348,0,3,4,1,0,2,2,3,4,2,2,1,2,3,3,2,0,1,2
2349,0,2,1,0,2,2,2,0,3,2,2,1,2,3,3,2,0,1,2
2350,0,1,4,0,3,2,3,1,3,2,2,1,2,3,3,2,0,1,2
2351,0,2,2,0,2,2,2,0,0,2,2,1,2,3,3,2,0,1,2
2352,0,1,2,1,3,2,1,0,1,1,2,1,2,3,3,2,0,1,2
2353,0,2,1,0,3,2,2,1,4,2,2,0,1,1,0,2,3,0,1
2354,0,1,2,1,3,0,2,0,2,2,2,0,1,1,0,2,3,0,1
2355,1,2,3,1,1,2,2,3,4,2,2,0,1,1,0,2,3,0,1
2356,0,2,1,0,2,2,1,1,3,2,2,0,1,1,0,2,3,0,1
2357,0,3,0,1,0,0,2,2,2,1,2,0,1,1,0,2,3,0,1
2358,1,3,2,1,2,0,2,1,1,1,2,0,1,1,0,2,3,0,1
2359,0,2,1,0,3,2,2,1,4,2,1,1,0,1,0,1,1,2,1
2360,0,2,4,0,2,2,3,0,3,2,1,1,0,1,0,1,1,2,1
2361,0,2,4,1,3,2,3,1,3,2,1,1,0,1,0,1,1,2,1
2362,0,3,2,1,1,2,1,1,1,2,1,1,0,1,0,1,1,2,1
2363,0,2,1,0,3,2,2,1,4,2,3,1,0,2,2,3,2,2,2
2364,0,1,0,1,3,2,2,3,1,2,3,1,0,2,2,3,2,2,2
2365,0,3,1,1,1,2,1,1,2,1,3,1,0,2,2,3,2,2,2
2366,1,3,0,1,3,0,2,1,2,2,3,1,0,2,2,3,2,2,2
2367,0,2,1,0,3,2,2,1,4,2,1,1,1,1,0,1,0,1,1
2368,1,2,1,1,3,2,3,0,3,2,1,1,1,1,0,1,0,1,1
2369,1,3,4,1,0,2,2,0,1,2,1,1,1,1,0,1,0,1,1
2370,1,2,1,0,3,2,2,1,4,2,2,2,1,0,2,2,2,1,2
2371,0,2,1,1,3,2,2,2,4,2,2,2,1,0,2,2,2,1,2
2372,1,1,1,1,3,2,1,2,1,2,2,2,1,0,2,2,2,1,2
2373,0,3,4,1,3,2,3,0,0,2,2,0,1,0,1,2,1,3,2
2374,0,3,4,1,3,2,2,3,0,2,2,0,1,0,1,2,1,3,2
2375,0,2,1,0,3,0,2,1,4,2,2,0,1,0,1,2,1,3,2
2376,0,3,4,1,3,0,2,0,4,2,2,0,1,0,1,2,1,3,2
2377,0,2,1,1,3,2,3,3,3,2,2,0,1,0,1,2,1,3,2
2378,0,2,2,0,2,2,2,0,0,2,2,0,1,0,1,2,1,3,2
2379,0,3,4,1,3,2,3,0,0,2,1,0,1,1,2,3,0,0,2
2380,0,1,1,1,1,2,3,0,4,2,1,0,1,1,2,3,0,0,2
2381,0,3,1,1,0,2,2,1,4,1,1,0,1,1,2,3,0,0,2
2382,0,3,1,1,1,2,2,3,4,2,1,0,1,1,2,3,0,0,2
2383,1,3,0,1,0,0,2,0,2,2,3,0,1,3,2,3,1,4,2
2384,1,2,1,1,1,2,1,0,0,1,3,0,1,3,2,3,1,4,2
2385,0,3,4,1,3,0,2,0,4,2,3,0,1,3,2,3,1,4,2
2386,0,2,0,1,0,2,3,0,0,2,3,0,1,3,2,3,1,4,2
2387,0,0,2,1,0,2,2,1,2,1,3,0,1,3,2,3,1,4,2
2388,0,3,0,1,0,0,2,0,2,2,3,4,1,4,2,3,1,3,2
2389,0,1,1,0,1,2,1,0,3,2,3,4,1,4,2,3,1,3,2
2390,0,1,1,1,2,2,1,2,0,1,3,4,1,4,2,3,1,3,2
2391,0,3,0,1,0,0,2,0,2,2,0,2,1,0,0,2,0,3,2
2392,0,3,1,1,3,2,3,0,0,2,0,2,1,0,0,2,0,3,2
2393,0,1,0,1,1,2,2,0,0,1,0,2,1,0,0,2,0,3,2
